id,experiment_id,timestamp,generator_name,prompt_strategy,benchmark_name,compiles,runs_successfully,line_coverage,branch_coverage,cyclomatic_complexity,coupling_between_objects,time_cost,token_cost,correction_distance
1562,llama3-70b-8192_Java_154_humaneval_chain_of_thought_dc463ff8,"2025-08-13 14:07:50","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,10,0,0.968209532,1013,
1563,llama3-70b-8192_Java_154_humaneval_role_playing_eec07103,"2025-08-13 14:08:02","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,0,1.368805066,1252,
1564,llama3-70b-8192_Java_154_humaneval_constraint_based_ac4518ac,"2025-08-13 14:08:12","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,9,0,1.007606358,896,
1565,llama3-70b-8192_Java_154_humaneval_guided_tree_of_thought_bc771d99,"2025-08-13 14:08:23","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,13,0,1.135656305,1196,
1566,llama3-70b-8192_Java_155_humaneval_chain_of_thought_3bc93a57,"2025-08-13 14:08:34","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,0.687981468,876,
1567,llama3-70b-8192_Java_155_humaneval_role_playing_af7ff3a8,"2025-08-13 14:08:44","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,2,1.222007952,1164,
1568,llama3-70b-8192_Java_155_humaneval_constraint_based_7b415583,"2025-08-13 14:08:53","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,2,0.692311543,787,
1569,llama3-70b-8192_Java_155_humaneval_guided_tree_of_thought_94b5d4cc,"2025-08-13 14:09:03","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,8,2,0.882698901,1066,
1570,llama3-70b-8192_Java_156_humaneval_chain_of_thought_446d0f5a,"2025-08-13 14:09:13","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,3,0.76747412,997,
1571,llama3-70b-8192_Java_156_humaneval_role_playing_d3420ee9,"2025-08-13 14:09:25","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,22,3,2.143353809,1644,
1572,llama3-70b-8192_Java_156_humaneval_constraint_based_1b4e96f5,"2025-08-13 14:09:38","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,3,0.764494828,921,
1573,llama3-70b-8192_Java_156_humaneval_guided_tree_of_thought_c2d90790,"2025-08-13 14:09:49","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,12,3,0.924106392,1208,
1574,llama3-70b-8192_Java_157_humaneval_chain_of_thought_395f7c4f,"2025-08-13 14:10:00","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,66.6666666666667,6,0,0.844330563,915,
1575,llama3-70b-8192_Java_157_humaneval_role_playing_a1d2b581,"2025-08-13 14:10:10","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,7,0,1.238026308,1162,
1576,llama3-70b-8192_Java_157_humaneval_constraint_based_3bb76366,"2025-08-13 14:10:19","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,5,0,0.660955193,777,
1577,llama3-70b-8192_Java_157_humaneval_guided_tree_of_thought_0d28a818,"2025-08-13 14:10:29","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,66.6666666666667,7,0,0.778079243,1014,
1578,llama3-70b-8192_Java_158_humaneval_chain_of_thought_d371f4a0,"2025-08-13 14:10:41","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,10,3,0.871453072,1049,
1579,llama3-70b-8192_Java_158_humaneval_role_playing_fdbf90e9,"2025-08-13 14:10:53","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,12,3,1.65707635,1422,
1580,llama3-70b-8192_Java_158_humaneval_constraint_based_b2d93b3f,"2025-08-13 14:11:04","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,11,3,1.112443172,1038,
1581,llama3-70b-8192_Java_158_humaneval_guided_tree_of_thought_c51af2fc,"2025-08-13 14:11:16","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,12,3,0.974406902,1234,
1582,llama3-70b-8192_Java_159_humaneval_chain_of_thought_7c6b4720,"2025-08-13 14:11:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,0.980012628,1145,
1583,llama3-70b-8192_Java_159_humaneval_role_playing_401de77b,"2025-08-13 14:11:41","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,10,2,1.565325675,1456,
1584,llama3-70b-8192_Java_159_humaneval_constraint_based_2cc979bf,"2025-08-13 14:11:53","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,5,2,0.88849137,993,
1585,llama3-70b-8192_Java_159_humaneval_guided_tree_of_thought_52ba1dc9,"2025-08-13 14:12:04","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,8,2,1.042261361,1272,
1586,llama3-70b-8192_Java_160_humaneval_chain_of_thought_fe54f60b,"2025-08-13 14:12:19","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,13,3,1.056247095,1377,
1587,llama3-70b-8192_Java_160_humaneval_role_playing_b6480e7a,"2025-08-13 14:12:34","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,3,1.473030175,1616,
1588,llama3-70b-8192_Java_160_humaneval_constraint_based_35ed20fd,"2025-08-13 14:12:48","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,13,3,1.158451532,1298,
1589,llama3-70b-8192_Java_160_humaneval_guided_tree_of_thought_e9ac8cea,"2025-08-13 14:13:04","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,15,3,1.309033485,1578,
1590,llama3-70b-8192_Java_161_humaneval_chain_of_thought_8daa3697,"2025-08-13 14:13:15","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,12,0,0.715203134,932,
1591,llama3-70b-8192_Java_161_humaneval_role_playing_39dc1cc0,"2025-08-13 14:13:26","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,0,0.926381381,1072,
1592,llama3-70b-8192_Java_161_humaneval_constraint_based_990264f9,"2025-08-13 14:13:33","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,0,0.861084813,864,
1593,llama3-70b-8192_Java_161_humaneval_guided_tree_of_thought_e8f947a9,"2025-08-13 14:13:44","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,0,0.942483313,1126,
1594,llama3-70b-8192_Java_162_humaneval_chain_of_thought_2b2ed0fc,"2025-08-13 14:13:53","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,0,0,0.0,0.0,7,2,1.067931849,1014,
1595,llama3-70b-8192_Java_162_humaneval_role_playing_2b9000e7,"2025-08-13 14:14:04","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,0,0,0.0,0.0,5,4,1.252701872,1158,
1596,llama3-70b-8192_Java_162_humaneval_constraint_based_d0a3240b,"2025-08-13 14:14:14","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,5,2,0.976842137,858,
1597,llama3-70b-8192_Java_162_humaneval_guided_tree_of_thought_5ae3c99b,"2025-08-13 14:14:24","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,0,0,0.0,0.0,7,3,1.31428717,1192,
1598,llama3-70b-8192_Java_163_humaneval_chain_of_thought_07d621c9,"2025-08-13 14:14:36","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,1.058653968,1047,
1599,llama3-70b-8192_Java_163_humaneval_role_playing_2dcd8ab9,"2025-08-13 14:14:47","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,2,1.246095005,1193,
1600,llama3-70b-8192_Java_163_humaneval_constraint_based_47c12d36,"2025-08-13 14:14:57","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,7,2,1.05118576,917,
1601,llama3-70b-8192_Java_163_humaneval_guided_tree_of_thought_bcd4bee5,"2025-08-13 14:15:09","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,8,2,0.999285154,1118,
1602,Randoop_org_springframework_samples_petclinic_vet_vet_default_e442b0fb,"2025-08-13 14:47:09","Randoop (N/A)",N/A,spring-petclinic,1,1,94.4636678200692,86.25,2012,3,105.785519838333,0,
1603,Randoop_org_springframework_samples_petclinic_vet_vetcontroller_default_06e93c89,"2025-08-13 14:47:09","Randoop (N/A)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1604,Randoop_org_springframework_samples_petclinic_owner_pet_default_5527fdc0,"2025-08-13 14:50:39","Randoop (N/A)",N/A,spring-petclinic,1,1,94.4636678200692,86.25,2128,5,163.463777780533,0,
1605,Randoop_org_springframework_samples_petclinic_owner_visitcontroller_default_6697e660,"2025-08-13 14:50:40","Randoop (N/A)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1606,Randoop_org_springframework_samples_petclinic_owner_pettypeformatter_default_c29b0bca,"2025-08-13 14:52:41","Randoop (N/A)",N/A,spring-petclinic,1,1,94.4636678200692,86.25,19,4,101.031811952591,0,
1607,Randoop_org_springframework_samples_petclinic_owner_ownercontroller_default_6f798b61,"2025-08-13 14:52:41","Randoop (N/A)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1608,Randoop_org_springframework_samples_petclinic_owner_petcontroller_default_adce29d8,"2025-08-13 14:52:41","Randoop (N/A)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1609,Randoop_org_springframework_samples_petclinic_owner_petvalidator_default_1cf91653,"2025-08-13 14:54:41","Randoop (N/A)",N/A,spring-petclinic,1,1,94.4636678200692,86.25,28,2,100.684036016464,0,
1610,Randoop_org_springframework_samples_petclinic_system_welcomecontroller_default_9d8df000,"2025-08-13 14:54:41","Randoop (N/A)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1612,llama3-70b-8192_org_springframework_samples_petclinic_vet_vet_role_playing_b8fb70c7,"2025-08-13 14:55:32","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,4,4,1.705408531,1667,
1613,llama3-70b-8192_org_springframework_samples_petclinic_vet_vet_constraint_based_647831d9,"2025-08-13 14:56:02","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,4,3,1.097772774,1372,
1614,llama3-70b-8192_org_springframework_samples_petclinic_vet_vet_guided_tree_of_thought_3cafd665,"2025-08-13 14:56:28","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,0,0,0.0,0.0,6,3,2.509826914,4419,0.54786771105309
1616,llama3-70b-8192_org_springframework_samples_petclinic_vet_vetcontroller_role_playing_67446c39,"2025-08-13 14:58:03","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,2,6,1.342114103,1601,
1617,llama3-70b-8192_org_springframework_samples_petclinic_vet_vetcontroller_constraint_based_2ac22085,"2025-08-13 14:58:31","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,0,0,0.0,0.0,6,7,2.472936194,3577,0.00375234521575985
1618,llama3-70b-8192_org_springframework_samples_petclinic_vet_vetcontroller_guided_tree_of_thought_1ccd656d,"2025-08-13 14:59:02","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,2,6,1.170839224,1575,
1620,llama3-70b-8192_org_springframework_samples_petclinic_owner_pet_role_playing_3afd2609,"2025-08-13 15:00:05","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,6,6,1.78219437,1707,
1621,llama3-70b-8192_org_springframework_samples_petclinic_owner_pet_constraint_based_e5d31a57,"2025-08-13 15:00:38","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,4,5,1.30017357,1420,
1622,llama3-70b-8192_org_springframework_samples_petclinic_owner_pet_guided_tree_of_thought_89eee8a3,"2025-08-13 15:01:05","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,0,0,0.0,0.0,6,3,2.259078549,4233,0.30855614973262
1624,llama3-70b-8192_org_springframework_samples_petclinic_owner_visitcontroller_role_playing_ab433c79,"2025-08-13 15:02:33","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,5,9,2.421296294,2112,
1625,llama3-70b-8192_org_springframework_samples_petclinic_owner_visitcontroller_constraint_based_3e7fef1f,"2025-08-13 15:03:22","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,0,0,0.0,0.0,15,8,3.973073281,4250,0.0420784188715333
1626,llama3-70b-8192_org_springframework_samples_petclinic_owner_visitcontroller_guided_tree_of_thought_80ae77fb,"2025-08-13 15:04:41","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,0,0,0.0,0.0,15,7,4.885206337,5811,0.181038830055472
1628,llama3-70b-8192_org_springframework_samples_petclinic_owner_pettypeformatter_role_playing_c1b437cd,"2025-08-13 15:06:57","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,0,0,0.0,0.0,9,5,3.01504069,4474,0.0
1629,llama3-70b-8192_org_springframework_samples_petclinic_owner_pettypeformatter_constraint_based_8b98c59b,"2025-08-13 15:07:59","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,6,5,2.901162252,3927,
1630,llama3-70b-8192_org_springframework_samples_petclinic_owner_pettypeformatter_guided_tree_of_thought_be42367d,"2025-08-13 15:08:52","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,6,4,2.56493052,3904,
1632,llama3-70b-8192_org_springframework_samples_petclinic_owner_ownercontroller_role_playing_f977e96a,"2025-08-13 15:10:59","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,12,7,4.287243699,3192,
1633,llama3-70b-8192_org_springframework_samples_petclinic_owner_ownercontroller_constraint_based_26851da3,"2025-08-13 15:12:05","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,0,0,0.0,0.0,30,8,6.540254102,5064,0.0113569610338751
1634,llama3-70b-8192_org_springframework_samples_petclinic_owner_ownercontroller_guided_tree_of_thought_595f8dcd,"2025-08-13 15:12:51","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,2,4,1.494624505,2410,
1636,llama3-70b-8192_org_springframework_samples_petclinic_owner_petcontroller_role_playing_5167ffbc,"2025-08-13 15:14:27","Groq Llama (llama3-70b-8192)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
1637,llama3-70b-8192_org_springframework_samples_petclinic_owner_petcontroller_constraint_based_d22e92f0,"2025-08-13 15:15:16","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,9,10,2.940213835,2677,
1638,llama3-70b-8192_org_springframework_samples_petclinic_owner_petcontroller_guided_tree_of_thought_89a2cb3d,"2025-08-13 15:15:51","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,2,5,1.602019631,2376,
1640,llama3-70b-8192_org_springframework_samples_petclinic_owner_petvalidator_role_playing_90c64276,"2025-08-13 15:17:41","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,0,0,0.0,0.0,15,3,3.192845903,4291,0.159251559251559
1641,llama3-70b-8192_org_springframework_samples_petclinic_owner_petvalidator_constraint_based_ce3d0df7,"2025-08-13 15:18:48","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,16,3,3.7018669,4127,
1642,llama3-70b-8192_org_springframework_samples_petclinic_owner_petvalidator_guided_tree_of_thought_65651138,"2025-08-13 15:19:33","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,0,0,0.0,0.0,15,3,3.002296506,4319,0.063006300630063
1644,llama3-70b-8192_org_springframework_samples_petclinic_system_welcomecontroller_role_playing_8477a7ff,"2025-08-13 15:20:33","Groq Llama (llama3-70b-8192)",role_playing,spring-petclinic,1,1,94.4636678200692,86.25,1,0,0.523345994,838,
1645,llama3-70b-8192_org_springframework_samples_petclinic_system_welcomecontroller_constraint_based_f45ea706,"2025-08-13 15:21:04","Groq Llama (llama3-70b-8192)",constraint_based,spring-petclinic,1,1,94.4636678200692,86.25,1,0,0.525821558,787,
1646,llama3-70b-8192_org_springframework_samples_petclinic_system_welcomecontroller_guided_tree_of_thought_93ef3d09,"2025-08-13 15:21:29","Groq Llama (llama3-70b-8192)",guided_tree_of_thought,spring-petclinic,0,0,0.0,0.0,3,2,1.477293032,3306,0.241452991452991
1647,llama3-70b-8192_org_springframework_samples_petclinic_vet_vet_chain_of_thought_bbd4458a,"2025-08-13 15:41:38","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,4,4,1.423950621,1850,
1648,llama3-70b-8192_org_springframework_samples_petclinic_vet_vetcontroller_chain_of_thought_08d16ac9,"2025-08-13 15:42:07","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,0,0,0.0,0.0,6,6,2.992620177,4093,0.000962463907603465
1649,llama3-70b-8192_org_springframework_samples_petclinic_owner_pet_chain_of_thought_1fb02b45,"2025-08-13 15:42:39","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,4,5,1.205201748,1758,
1650,llama3-70b-8192_org_springframework_samples_petclinic_owner_visitcontroller_chain_of_thought_540c234f,"2025-08-13 15:43:20","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,0,0,0.0,0.0,15,9,4.409109065,4452,0.0159151193633952
1651,llama3-70b-8192_org_springframework_samples_petclinic_owner_pettypeformatter_chain_of_thought_bb76d001,"2025-08-13 15:44:38","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,0,0,0.0,0.0,9,6,2.819357572,5923,0.0580976863753213
1655,llama3-70b-8192_org_springframework_samples_petclinic_owner_ownercontroller_chain_of_thought_570b0be6,"2025-08-13 15:48:48","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,11,8,3.424614027,3206,
1658,llama3-70b-8192_org_springframework_samples_petclinic_system_welcomecontroller_chain_of_thought_4ebb924d,"2025-08-13 15:55:28","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,1,1,94.4636678200692,86.25,1,0,0.526037783,1141,
1659,llama3-70b-8192_org_springframework_samples_petclinic_owner_petvalidator_chain_of_thought_af8f9c8b,"2025-08-13 15:56:30","Groq Llama (llama3-70b-8192)",chain_of_thought,spring-petclinic,0,0,0.0,0.0,18,3,3.254987652,3889,0.0853761622992392
1661,llama3-70b-8192_org_springframework_samples_petclinic_owner_petcontroller_chain_of_thought_a62549a5,"2025-08-13 16:01:38","Groq Llama (llama3-70b-8192)",N/A,spring-petclinic,0,0,0.0,0.0,,,0.0,0,
